km,potencia,volante_regulable,aire_acondicionado,camara_trasera,asientos_traseros_plegables,elevalunas_electrico,bluetooth,gps,alerta_lim_velocidad,precio,tiemo_venta,year_registro,mes_registro,year_venta,mes_venta,precio_log10,tipo_gasolina_diesel,tipo_gasolina_electro,tipo_gasolina_hybrid_petrol,tipo_gasolina_petrol,color_beige,color_black,color_blue,color_brown,color_green,color_grey,color_orange,color_red,color_silver,color_white,tipo_coche_convertible,tipo_coche_coupe,tipo_coche_estate,tipo_coche_hatchback,tipo_coche_sedan,tipo_coche_subcompact,tipo_coche_suv,tipo_coche_van,modelo_agrupado_M1,modelo_agrupado_M2,modelo_agrupado_M3,modelo_agrupado_M4,modelo_agrupado_M5,modelo_agrupado_M6,modelo_agrupado_M7,modelo_agrupado_Otros,modelo_agrupado_XSERIES
268780.0,225.0,True,True,True,False,True,True,True,False,12900.0,92,2010,11,2018,6,4.110589710299249,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
61620.0,120.0,False,True,False,True,True,True,True,True,26800.0,53,2014,1,2018,6,4.4281347940287885,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
116134.0,135.0,False,True,False,False,True,True,True,True,21800.0,53,2014,1,2018,6,4.338456493604605,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
46706.0,120.0,True,True,False,False,True,True,True,True,24100.0,50,2014,4,2018,6,4.382017042574868,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
260217.0,120.0,True,True,False,False,True,True,True,True,8500.0,123,2008,4,2018,6,3.929418925714293,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
143853.0,120.0,True,True,True,False,True,True,True,False,17000.0,55,2013,11,2018,6,4.230448921378274,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
65008.0,140.0,True,False,True,False,True,True,True,False,24200.0,39,2015,3,2018,6,4.383815365980431,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
189137.0,130.0,False,False,False,False,True,False,True,True,8700.0,109,2009,7,2018,7,3.9395192526186187,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
140694.0,120.0,True,True,False,False,True,True,True,False,18300.0,57,2013,10,2018,7,4.26245108973043,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
202363.0,120.0,True,False,False,False,True,False,True,False,7600.0,129,2007,11,2018,7,3.8808135922807914,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
221500.0,155.0,True,True,True,False,True,True,True,True,9300.0,109,2009,7,2018,7,3.9684829485539352,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
47876.0,120.0,True,True,False,False,True,True,True,True,25000.0,51,2014,4,2018,7,4.3979400086720375,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
224613.0,130.0,False,False,False,True,True,False,True,False,8900.0,113,2009,3,2018,7,3.949390006644913,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
274992.0,210.0,True,True,False,False,True,True,True,True,19000.0,79,2012,1,2018,7,4.278753600952829,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
91931.0,135.0,False,False,False,True,True,False,True,False,12500.0,66,2013,1,2018,7,4.096910013008056,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
23886.0,110.0,False,True,False,False,True,False,True,False,16700.0,34,2015,10,2018,8,4.222716471147583,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
140464.0,105.0,False,False,False,False,False,True,True,False,8900.0,79,2012,2,2018,8,3.949390006644913,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
50421.0,100.0,True,True,False,False,False,True,True,False,17100.0,34,2015,10,2018,8,4.232996110392154,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
136545.0,230.0,True,True,True,False,True,True,True,True,29200.0,74,2012,7,2018,8,4.465382851448418,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
169970.0,309.0,True,True,False,False,True,False,True,True,35700.0,90,2011,3,2018,8,4.552668216112194,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
122991.0,170.0,True,True,True,False,True,False,True,False,11300.0,9,2017,11,2018,8,4.05307844348342,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
102178.0,120.0,True,False,False,False,True,False,True,True,10700.0,108,2009,9,2018,8,4.02938377768521,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
173302.0,210.0,True,True,True,False,True,False,True,True,19300.0,100,2010,5,2018,8,4.285557309007774,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
202811.0,120.0,True,False,False,False,True,False,True,False,7700.0,130,2007,11,2018,8,3.886490725172482,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
169722.0,145.0,True,False,False,False,True,False,True,False,8300.0,124,2008,5,2018,8,3.9190780923760737,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
129338.0,135.0,True,True,False,False,True,False,True,True,12800.0,80,2012,1,2018,8,4.107209969647869,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
186950.0,120.0,True,True,False,False,False,True,True,False,2700.0,212,2001,4,2018,9,3.4313637641589874,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
34463.0,105.0,False,False,True,False,False,True,True,True,23800.0,39,2015,6,2018,9,4.376576957056512,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
110818.0,135.0,True,True,True,False,False,False,True,True,15000.0,78,2012,4,2018,9,4.176091259055681,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
200510.0,135.0,True,True,False,False,True,False,True,True,10900.0,94,2010,12,2018,9,4.037426497940624,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
161794.0,190.0,True,True,False,True,True,True,True,True,23100.0,50,2014,7,2018,9,4.363611979892144,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
227832.0,120.0,True,False,False,False,False,False,True,False,5400.0,118,2008,4,2018,1,3.7323937598229686,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
108245.0,100.0,True,True,True,False,False,False,True,False,11700.0,58,2013,3,2018,1,4.068185861746161,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
221018.0,135.0,True,True,False,True,True,False,True,True,16500.0,43,2014,6,2018,1,4.217483944213907,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
101658.0,100.0,False,True,False,False,False,False,True,False,11400.0,59,2013,2,2018,1,4.056904851336473,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
163181.0,120.0,False,False,False,False,False,False,True,False,8200.0,71,2012,3,2018,1,3.9138138523837167,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
143180.0,135.0,False,True,False,False,True,False,True,False,13100.0,59,2013,2,2018,1,4.117271295655764,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
146310.0,85.0,False,False,False,False,False,False,True,False,7600.0,74,2012,3,2018,4,3.8808135922807914,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
107560.0,190.0,False,False,False,False,False,False,False,True,14500.0,57,2013,6,2018,3,4.161368002234975,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
